Time,Watering intensity,Shutters,UV-Lamps,Heating
Tue Nov 03 08:00:00 CET 2020,0,1,0,1
Tue Nov 03 09:00:00 CET 2020,0,1,0,1
Tue Nov 03 10:00:00 CET 2020,0,1,0,1
Tue Nov 03 11:00:00 CET 2020,0,1,0,1
Tue Nov 03 12:00:00 CET 2020,0,1,0,1
Tue Nov 03 13:00:00 CET 2020,0,1,0,1
Tue Nov 03 14:00:00 CET 2020,0,1,0,1
Tue Nov 03 15:00:00 CET 2020,0,1,0,1
Tue Nov 03 16:00:00 CET 2020,0,1,0,1
Tue Nov 03 17:00:00 CET 2020,0,1,0,1
Tue Nov 03 18:00:00 CET 2020,0,0,1,1
Tue Nov 03 19:00:00 CET 2020,0,1,1,1
Tue Nov 03 20:00:00 CET 2020,0,1,1,1
