Time,Watering intensity,Shutters,UV-Lamps,Heating
Sat Nov 21 02:00:00 CET 2020,0,1,1,1
Sat Nov 21 03:00:00 CET 2020,0,1,1,1
Sat Nov 21 04:00:00 CET 2020,0,1,1,1
Sat Nov 21 05:00:00 CET 2020,0,1,1,1
Sat Nov 21 06:00:00 CET 2020,0,1,1,1
Sat Nov 21 07:00:00 CET 2020,0,1,0,1
Sat Nov 21 08:00:00 CET 2020,0,1,0,1
Sat Nov 21 09:00:00 CET 2020,0,1,0,1
Sat Nov 21 10:00:00 CET 2020,0,1,0,1
Sat Nov 21 11:00:00 CET 2020,0,1,0,1
Sat Nov 21 12:00:00 CET 2020,0,1,0,1
Sat Nov 21 13:00:00 CET 2020,0,1,0,1
Sat Nov 21 14:00:00 CET 2020,0,1,0,1
Sat Nov 21 15:00:00 CET 2020,0,1,0,1
Sat Nov 21 16:00:00 CET 2020,0,1,0,1
Sat Nov 21 17:00:00 CET 2020,0,1,0,1
Sat Nov 21 18:00:00 CET 2020,0,1,0,1
Sat Nov 21 19:00:00 CET 2020,0,1,0,1
Sat Nov 21 20:00:00 CET 2020,0,1,0,1
Sat Nov 21 21:00:00 CET 2020,0,1,0,1
Sat Nov 21 22:00:00 CET 2020,0,1,0,1
Sat Nov 21 23:00:00 CET 2020,0,1,0,1
Sun Nov 22 00:00:00 CET 2020,0,1,0,1
Sun Nov 22 01:00:00 CET 2020,0,1,0,1
Sun Nov 22 02:00:00 CET 2020,0,1,0,1
Sun Nov 22 03:00:00 CET 2020,0,1,0,1
Sun Nov 22 04:00:00 CET 2020,0,1,0,1
Sun Nov 22 05:00:00 CET 2020,0,1,0,1
Sun Nov 22 06:00:00 CET 2020,0,1,0,1
Sun Nov 22 07:00:00 CET 2020,0,1,0,1
Sun Nov 22 08:00:00 CET 2020,0,1,0,1
Sun Nov 22 09:00:00 CET 2020,0,1,0,1
Sun Nov 22 10:00:00 CET 2020,0,1,0,1
Sun Nov 22 11:00:00 CET 2020,0,1,0,1
Sun Nov 22 12:00:00 CET 2020,0,1,0,1
