Time,Watering intensity,Shutters,UV-Lamps,Heating
Tue Nov 24 07:00:00 CET 2020,0,1,0,1
Tue Nov 24 08:00:00 CET 2020,0,1,0,1
Tue Nov 24 09:00:00 CET 2020,0,1,0,1
Tue Nov 24 10:00:00 CET 2020,0,1,0,1
Tue Nov 24 11:00:00 CET 2020,0,1,0,1
Tue Nov 24 12:00:00 CET 2020,0,1,0,1
Tue Nov 24 13:00:00 CET 2020,0,1,0,1
Tue Nov 24 14:00:00 CET 2020,0,1,0,1
Tue Nov 24 15:00:00 CET 2020,0,1,0,1
Tue Nov 24 16:00:00 CET 2020,0,1,0,1
Tue Nov 24 17:00:00 CET 2020,0,1,1,1
Tue Nov 24 18:00:00 CET 2020,0,1,1,1
Tue Nov 24 19:00:00 CET 2020,0,1,1,1
Tue Nov 24 20:00:00 CET 2020,0,1,1,1
Tue Nov 24 21:00:00 CET 2020,0,1,0,1
Tue Nov 24 22:00:00 CET 2020,0,1,0,1
Tue Nov 24 23:00:00 CET 2020,0,1,0,1
Wed Nov 25 00:00:00 CET 2020,0,1,0,1
Wed Nov 25 01:00:00 CET 2020,0,1,0,1
Wed Nov 25 02:00:00 CET 2020,0,1,0,1
Wed Nov 25 03:00:00 CET 2020,0,1,0,1
Wed Nov 25 04:00:00 CET 2020,0,1,0,1
Wed Nov 25 05:00:00 CET 2020,0,1,0,1
Wed Nov 25 06:00:00 CET 2020,0,1,0,1
Wed Nov 25 07:00:00 CET 2020,0,1,0,1
Wed Nov 25 08:00:00 CET 2020,0,1,0,1
Wed Nov 25 09:00:00 CET 2020,0,1,0,1
Wed Nov 25 10:00:00 CET 2020,0,1,0,1
Wed Nov 25 11:00:00 CET 2020,0,1,0,1
Wed Nov 25 12:00:00 CET 2020,0,1,0,1
Wed Nov 25 13:00:00 CET 2020,0,1,0,1
Wed Nov 25 14:00:00 CET 2020,0,1,0,1
Wed Nov 25 15:00:00 CET 2020,0,1,0,1
Wed Nov 25 16:00:00 CET 2020,0,1,0,1
Wed Nov 25 17:00:00 CET 2020,0,1,0,1
Wed Nov 25 18:00:00 CET 2020,0,1,0,1
Wed Nov 25 19:00:00 CET 2020,0,1,0,1
Wed Nov 25 20:00:00 CET 2020,0,1,0,1
Wed Nov 25 21:00:00 CET 2020,0,1,0,1
Wed Nov 25 22:00:00 CET 2020,0,1,0,1
Wed Nov 25 23:00:00 CET 2020,0,1,0,1
Thu Nov 26 00:00:00 CET 2020,0,1,0,1
Thu Nov 26 01:00:00 CET 2020,0,1,0,1
Thu Nov 26 02:00:00 CET 2020,0,1,0,1
Thu Nov 26 03:00:00 CET 2020,0,1,0,1
Thu Nov 26 04:00:00 CET 2020,0,1,0,1
Thu Nov 26 05:00:00 CET 2020,0,1,0,1
Thu Nov 26 06:00:00 CET 2020,0,1,0,1
Thu Nov 26 07:00:00 CET 2020,0,1,0,1
Thu Nov 26 08:00:00 CET 2020,0,1,0,1
Thu Nov 26 09:00:00 CET 2020,0,1,0,1
Thu Nov 26 10:00:00 CET 2020,0,1,0,1
Thu Nov 26 11:00:00 CET 2020,0,1,0,1
Thu Nov 26 12:00:00 CET 2020,0,1,0,1
Thu Nov 26 13:00:00 CET 2020,0,1,0,1
Thu Nov 26 14:00:00 CET 2020,0,1,0,1
