Time,Watering intensity,Shutters,UV-Lamps,Heating
Mon Sep 14 20:00:00 CEST 2020,1,1,0,1
Mon Sep 14 21:00:00 CEST 2020,0,1,0,1
Mon Sep 14 22:00:00 CEST 2020,0,1,0,1
Mon Sep 14 23:00:00 CEST 2020,0,1,0,1
Tue Sep 15 00:00:00 CEST 2020,0,1,0,1
Tue Sep 15 01:00:00 CEST 2020,0,1,0,1
Tue Sep 15 02:00:00 CEST 2020,1,1,0,1
Tue Sep 15 03:00:00 CEST 2020,0,0,0,1
Tue Sep 15 04:00:00 CEST 2020,0,1,0,1
Tue Sep 15 05:00:00 CEST 2020,0,1,0,1
Tue Sep 15 06:00:00 CEST 2020,0,1,0,1
Tue Sep 15 07:00:00 CEST 2020,0,1,0,1
Tue Sep 15 08:00:00 CEST 2020,0,1,0,1
Tue Sep 15 09:00:00 CEST 2020,0,1,0,1
Tue Sep 15 10:00:00 CEST 2020,0,1,0,1
Tue Sep 15 11:00:00 CEST 2020,0,1,0,1
Tue Sep 15 12:00:00 CEST 2020,0,1,0,0
Tue Sep 15 13:00:00 CEST 2020,0,1,0,0
Tue Sep 15 14:00:00 CEST 2020,0,1,0,0
Tue Sep 15 15:00:00 CEST 2020,0,1,0,0
Tue Sep 15 16:00:00 CEST 2020,0,1,0,0
Tue Sep 15 17:00:00 CEST 2020,0,0,0,0
Tue Sep 15 18:00:00 CEST 2020,0,1,0,0
Tue Sep 15 19:00:00 CEST 2020,0,1,0,0
Tue Sep 15 20:00:00 CEST 2020,0,1,0,0
Tue Sep 15 21:00:00 CEST 2020,0,1,0,0
Tue Sep 15 22:00:00 CEST 2020,0,1,0,0
Tue Sep 15 23:00:00 CEST 2020,0,1,0,1
Wed Sep 16 00:00:00 CEST 2020,0,1,0,1
Wed Sep 16 01:00:00 CEST 2020,0,0,0,1
Wed Sep 16 02:00:00 CEST 2020,0,1,0,1
Wed Sep 16 03:00:00 CEST 2020,0,1,0,1
Wed Sep 16 04:00:00 CEST 2020,0,1,0,1
Wed Sep 16 05:00:00 CEST 2020,0,1,0,1
Wed Sep 16 06:00:00 CEST 2020,0,1,0,1
Wed Sep 16 07:00:00 CEST 2020,0,0,0,1
Wed Sep 16 08:00:00 CEST 2020,0,1,0,1
Wed Sep 16 09:00:00 CEST 2020,0,1,0,1
Wed Sep 16 10:00:00 CEST 2020,0,1,0,1
Wed Sep 16 11:00:00 CEST 2020,0,1,0,1
Wed Sep 16 12:00:00 CEST 2020,0,1,0,1
