Time,Watering intensity,Shutters,UV-Lamps,Heating
Tue Sep 15 10:00:00 CEST 2020,0,1,0,1
Tue Sep 15 11:00:00 CEST 2020,0,0,0,1
Tue Sep 15 12:00:00 CEST 2020,0,1,0,0
Tue Sep 15 13:00:00 CEST 2020,0,1,0,0
Tue Sep 15 14:00:00 CEST 2020,0,1,0,0
Tue Sep 15 15:00:00 CEST 2020,0,1,0,0
Tue Sep 15 16:00:00 CEST 2020,0,0,0,0
Tue Sep 15 17:00:00 CEST 2020,0,1,0,0
Tue Sep 15 18:00:00 CEST 2020,0,1,0,0
Tue Sep 15 19:00:00 CEST 2020,0,1,0,0
Tue Sep 15 20:00:00 CEST 2020,0,1,0,0
Tue Sep 15 21:00:00 CEST 2020,0,1,0,1
Tue Sep 15 22:00:00 CEST 2020,0,1,0,1
Tue Sep 15 23:00:00 CEST 2020,0,1,0,1
Wed Sep 16 00:00:00 CEST 2020,0,1,0,1
Wed Sep 16 01:00:00 CEST 2020,0,1,0,1
Wed Sep 16 02:00:00 CEST 2020,0,1,0,1
Wed Sep 16 03:00:00 CEST 2020,0,1,0,1
Wed Sep 16 04:00:00 CEST 2020,0,1,0,1
Wed Sep 16 05:00:00 CEST 2020,0,1,0,1
Wed Sep 16 06:00:00 CEST 2020,0,1,0,1
Wed Sep 16 07:00:00 CEST 2020,0,1,0,1
Wed Sep 16 08:00:00 CEST 2020,0,1,0,1
Wed Sep 16 09:00:00 CEST 2020,0,1,0,1
Wed Sep 16 10:00:00 CEST 2020,0,1,0,1
Wed Sep 16 11:00:00 CEST 2020,0,1,0,1
Wed Sep 16 12:00:00 CEST 2020,0,1,0,1
Wed Sep 16 13:00:00 CEST 2020,0,1,0,1
Wed Sep 16 14:00:00 CEST 2020,0,1,0,0
Wed Sep 16 15:00:00 CEST 2020,0,1,0,0
Wed Sep 16 16:00:00 CEST 2020,0,1,0,0
Wed Sep 16 17:00:00 CEST 2020,2,1,0,0
Wed Sep 16 18:00:00 CEST 2020,0,1,0,0
Wed Sep 16 19:00:00 CEST 2020,0,1,0,0
Wed Sep 16 20:00:00 CEST 2020,0,1,1,0
Wed Sep 16 21:00:00 CEST 2020,0,1,1,0
Wed Sep 16 22:00:00 CEST 2020,0,1,1,0
Wed Sep 16 23:00:00 CEST 2020,0,1,0,1
Thu Sep 17 00:00:00 CEST 2020,0,1,0,1
Thu Sep 17 01:00:00 CEST 2020,0,1,0,1
Thu Sep 17 02:00:00 CEST 2020,0,1,0,1
Thu Sep 17 03:00:00 CEST 2020,0,1,0,1
Thu Sep 17 04:00:00 CEST 2020,0,1,0,1
Thu Sep 17 05:00:00 CEST 2020,0,1,0,1
Thu Sep 17 06:00:00 CEST 2020,0,1,0,1
