Time,Watering intensity,Shutters,UV-Lamps,Heating
Thu Oct 22 19:00:00 CEST 2020,0,1,1,1
Thu Oct 22 20:00:00 CEST 2020,0,1,1,1
Thu Oct 22 21:00:00 CEST 2020,0,1,1,1
Thu Oct 22 22:00:00 CEST 2020,0,1,1,1
Thu Oct 22 23:00:00 CEST 2020,0,1,1,1
Fri Oct 23 00:00:00 CEST 2020,0,1,1,1
Fri Oct 23 01:00:00 CEST 2020,0,1,1,1
Fri Oct 23 02:00:00 CEST 2020,0,1,1,1
Fri Oct 23 03:00:00 CEST 2020,0,1,0,1
Fri Oct 23 04:00:00 CEST 2020,0,1,0,1
Fri Oct 23 05:00:00 CEST 2020,0,1,0,1
Fri Oct 23 06:00:00 CEST 2020,0,1,0,1
Fri Oct 23 07:00:00 CEST 2020,0,1,0,1
Fri Oct 23 08:00:00 CEST 2020,0,1,0,1
Fri Oct 23 09:00:00 CEST 2020,0,1,0,1
Fri Oct 23 10:00:00 CEST 2020,0,1,0,1
Fri Oct 23 11:00:00 CEST 2020,0,1,0,1
Fri Oct 23 12:00:00 CEST 2020,0,1,0,1
Fri Oct 23 13:00:00 CEST 2020,0,1,0,1
Fri Oct 23 14:00:00 CEST 2020,0,0,0,1
Fri Oct 23 15:00:00 CEST 2020,0,0,0,1
Fri Oct 23 16:00:00 CEST 2020,0,1,0,1
Fri Oct 23 17:00:00 CEST 2020,0,1,0,1
Fri Oct 23 18:00:00 CEST 2020,0,0,0,1
Fri Oct 23 19:00:00 CEST 2020,0,1,1,1
Fri Oct 23 20:00:00 CEST 2020,0,1,1,1
Fri Oct 23 21:00:00 CEST 2020,0,1,1,1
Fri Oct 23 22:00:00 CEST 2020,0,1,1,1
Fri Oct 23 23:00:00 CEST 2020,0,1,1,1
Sat Oct 24 00:00:00 CEST 2020,0,1,1,1
Sat Oct 24 01:00:00 CEST 2020,0,1,1,1
Sat Oct 24 02:00:00 CEST 2020,0,1,0,1
Sat Oct 24 03:00:00 CEST 2020,0,1,0,1
Sat Oct 24 04:00:00 CEST 2020,0,1,0,1
Sat Oct 24 05:00:00 CEST 2020,0,1,0,1
Sat Oct 24 06:00:00 CEST 2020,0,1,0,1
Sat Oct 24 07:00:00 CEST 2020,0,1,0,1
Sat Oct 24 08:00:00 CEST 2020,0,1,0,1
Sat Oct 24 09:00:00 CEST 2020,0,1,0,1
Sat Oct 24 10:00:00 CEST 2020,0,1,0,1
Sat Oct 24 11:00:00 CEST 2020,0,1,0,1
Sat Oct 24 12:00:00 CEST 2020,0,0,0,1
Sat Oct 24 13:00:00 CEST 2020,0,1,0,1
Sat Oct 24 14:00:00 CEST 2020,0,1,0,1
Sat Oct 24 15:00:00 CEST 2020,0,1,0,1
Sat Oct 24 16:00:00 CEST 2020,0,1,0,1
Sat Oct 24 17:00:00 CEST 2020,0,1,0,1
Sat Oct 24 18:00:00 CEST 2020,0,1,0,1
Sat Oct 24 19:00:00 CEST 2020,0,1,1,1
Sat Oct 24 20:00:00 CEST 2020,0,1,1,1
Sat Oct 24 21:00:00 CEST 2020,0,1,0,1
Sat Oct 24 22:00:00 CEST 2020,0,1,0,1
Sat Oct 24 23:00:00 CEST 2020,0,1,0,1
Sun Oct 25 00:00:00 CEST 2020,0,1,0,1
Sun Oct 25 01:00:00 CEST 2020,0,1,0,1
Sun Oct 25 02:00:00 CEST 2020,0,1,0,1
