Time,Watering intensity,Shutters,UV-Lamps,Heating
Fri Sep 25 04:00:00 CEST 2020,0,1,0,1
Fri Sep 25 05:00:00 CEST 2020,0,1,0,1
Fri Sep 25 06:00:00 CEST 2020,0,1,0,1
Fri Sep 25 07:00:00 CEST 2020,0,1,0,1
Fri Sep 25 08:00:00 CEST 2020,0,1,0,1
Fri Sep 25 09:00:00 CEST 2020,0,1,0,1
Fri Sep 25 10:00:00 CEST 2020,0,1,0,1
Fri Sep 25 11:00:00 CEST 2020,0,1,0,1
Fri Sep 25 12:00:00 CEST 2020,0,1,0,1
Fri Sep 25 13:00:00 CEST 2020,0,1,0,1
Fri Sep 25 14:00:00 CEST 2020,0,1,0,1
Fri Sep 25 15:00:00 CEST 2020,0,1,0,1
Fri Sep 25 16:00:00 CEST 2020,0,1,0,1
Fri Sep 25 17:00:00 CEST 2020,0,1,0,1
Fri Sep 25 18:00:00 CEST 2020,0,1,0,1
Fri Sep 25 19:00:00 CEST 2020,0,1,0,1
Fri Sep 25 20:00:00 CEST 2020,0,1,1,1
Fri Sep 25 21:00:00 CEST 2020,0,1,1,1
Fri Sep 25 22:00:00 CEST 2020,0,1,1,1
Fri Sep 25 23:00:00 CEST 2020,0,1,1,1
Sat Sep 26 00:00:00 CEST 2020,0,1,1,1
Sat Sep 26 01:00:00 CEST 2020,0,1,1,1
Sat Sep 26 02:00:00 CEST 2020,0,1,1,1
Sat Sep 26 03:00:00 CEST 2020,0,1,0,1
Sat Sep 26 04:00:00 CEST 2020,0,1,0,1
Sat Sep 26 05:00:00 CEST 2020,0,1,0,1
Sat Sep 26 06:00:00 CEST 2020,0,1,0,1
Sat Sep 26 07:00:00 CEST 2020,0,1,0,1
Sat Sep 26 08:00:00 CEST 2020,0,1,0,1
Sat Sep 26 09:00:00 CEST 2020,0,1,0,1
Sat Sep 26 10:00:00 CEST 2020,0,1,0,1
Sat Sep 26 11:00:00 CEST 2020,0,1,0,1
Sat Sep 26 12:00:00 CEST 2020,0,1,0,1
Sat Sep 26 13:00:00 CEST 2020,0,1,0,1
Sat Sep 26 14:00:00 CEST 2020,0,1,0,1
Sat Sep 26 15:00:00 CEST 2020,0,1,0,1
Sat Sep 26 16:00:00 CEST 2020,0,1,0,1
Sat Sep 26 17:00:00 CEST 2020,0,1,0,1
Sat Sep 26 18:00:00 CEST 2020,0,1,0,1
Sat Sep 26 19:00:00 CEST 2020,0,1,0,1
Sat Sep 26 20:00:00 CEST 2020,0,1,1,1
Sat Sep 26 21:00:00 CEST 2020,0,1,1,1
Sat Sep 26 22:00:00 CEST 2020,0,1,1,1
Sat Sep 26 23:00:00 CEST 2020,0,1,1,1
Sun Sep 27 00:00:00 CEST 2020,0,1,1,1
Sun Sep 27 01:00:00 CEST 2020,0,1,1,1
Sun Sep 27 02:00:00 CEST 2020,0,1,1,1
Sun Sep 27 03:00:00 CEST 2020,0,1,1,1
Sun Sep 27 04:00:00 CEST 2020,0,1,0,1
Sun Sep 27 05:00:00 CEST 2020,0,1,0,1
Sun Sep 27 06:00:00 CEST 2020,0,1,0,1
Sun Sep 27 07:00:00 CEST 2020,0,1,0,1
Sun Sep 27 08:00:00 CEST 2020,0,1,0,1
