Time,Watering intensity,Shutters,UV-Lamps,Heating
Sun Nov 15 17:00:00 CET 2020,0,1,1,1
Sun Nov 15 18:00:00 CET 2020,0,1,1,1
Sun Nov 15 19:00:00 CET 2020,0,1,1,1
Sun Nov 15 20:00:00 CET 2020,0,1,1,1
Sun Nov 15 21:00:00 CET 2020,0,1,1,1
Sun Nov 15 22:00:00 CET 2020,0,1,1,1
Sun Nov 15 23:00:00 CET 2020,0,1,1,1
Mon Nov 16 00:00:00 CET 2020,0,1,0,1
Mon Nov 16 01:00:00 CET 2020,0,1,0,1
Mon Nov 16 02:00:00 CET 2020,0,1,0,1
Mon Nov 16 03:00:00 CET 2020,0,1,0,1
Mon Nov 16 04:00:00 CET 2020,0,1,0,1
Mon Nov 16 05:00:00 CET 2020,0,1,0,1
Mon Nov 16 06:00:00 CET 2020,0,1,0,1
Mon Nov 16 07:00:00 CET 2020,0,1,0,1
Mon Nov 16 08:00:00 CET 2020,0,1,0,1
Mon Nov 16 09:00:00 CET 2020,0,1,0,1
Mon Nov 16 10:00:00 CET 2020,0,1,0,1
Mon Nov 16 11:00:00 CET 2020,0,1,0,1
Mon Nov 16 12:00:00 CET 2020,0,1,0,1
Mon Nov 16 13:00:00 CET 2020,0,1,0,1
Mon Nov 16 14:00:00 CET 2020,0,1,0,1
Mon Nov 16 15:00:00 CET 2020,0,1,0,1
Mon Nov 16 16:00:00 CET 2020,0,1,0,1
Mon Nov 16 17:00:00 CET 2020,0,1,1,1
Mon Nov 16 18:00:00 CET 2020,0,1,1,1
Mon Nov 16 19:00:00 CET 2020,0,1,1,1
Mon Nov 16 20:00:00 CET 2020,0,1,1,1
Mon Nov 16 21:00:00 CET 2020,0,1,1,1
Mon Nov 16 22:00:00 CET 2020,0,1,1,1
Mon Nov 16 23:00:00 CET 2020,0,1,0,1
Tue Nov 17 00:00:00 CET 2020,0,1,0,1
Tue Nov 17 01:00:00 CET 2020,0,1,0,1
Tue Nov 17 02:00:00 CET 2020,0,1,0,1
Tue Nov 17 03:00:00 CET 2020,0,1,0,1
Tue Nov 17 04:00:00 CET 2020,0,1,0,1
Tue Nov 17 05:00:00 CET 2020,0,1,0,1
Tue Nov 17 06:00:00 CET 2020,0,1,0,1
Tue Nov 17 07:00:00 CET 2020,0,1,0,1
Tue Nov 17 08:00:00 CET 2020,0,1,0,1
Tue Nov 17 09:00:00 CET 2020,0,1,0,1
Tue Nov 17 10:00:00 CET 2020,0,1,0,1
Tue Nov 17 11:00:00 CET 2020,0,1,0,1
Tue Nov 17 12:00:00 CET 2020,0,1,0,1
Tue Nov 17 13:00:00 CET 2020,0,1,0,1
Tue Nov 17 14:00:00 CET 2020,0,1,0,1
Tue Nov 17 15:00:00 CET 2020,0,1,0,1
Tue Nov 17 16:00:00 CET 2020,0,0,0,1
Tue Nov 17 17:00:00 CET 2020,0,1,1,1
Tue Nov 17 18:00:00 CET 2020,0,1,1,1
Tue Nov 17 19:00:00 CET 2020,0,1,1,1
Tue Nov 17 20:00:00 CET 2020,0,0,1,1
Tue Nov 17 21:00:00 CET 2020,0,1,1,1
Tue Nov 17 22:00:00 CET 2020,0,1,1,1
Tue Nov 17 23:00:00 CET 2020,0,1,1,1
Wed Nov 18 00:00:00 CET 2020,0,1,0,1
Wed Nov 18 01:00:00 CET 2020,0,1,0,1
Wed Nov 18 02:00:00 CET 2020,0,1,0,1
Wed Nov 18 03:00:00 CET 2020,0,1,0,1
Wed Nov 18 04:00:00 CET 2020,0,1,0,1
Wed Nov 18 05:00:00 CET 2020,0,1,0,1
Wed Nov 18 06:00:00 CET 2020,2,1,0,1
Wed Nov 18 07:00:00 CET 2020,0,1,0,1
Wed Nov 18 08:00:00 CET 2020,0,1,0,1
Wed Nov 18 09:00:00 CET 2020,0,1,0,1
Wed Nov 18 10:00:00 CET 2020,0,1,0,1
Wed Nov 18 11:00:00 CET 2020,0,1,0,1
Wed Nov 18 12:00:00 CET 2020,0,0,0,1
Wed Nov 18 13:00:00 CET 2020,0,1,0,1
Wed Nov 18 14:00:00 CET 2020,0,1,0,1
Wed Nov 18 15:00:00 CET 2020,0,1,0,1
Wed Nov 18 16:00:00 CET 2020,0,1,0,1
Wed Nov 18 17:00:00 CET 2020,0,1,0,1
Wed Nov 18 18:00:00 CET 2020,0,1,0,1
Wed Nov 18 19:00:00 CET 2020,0,1,0,1
Wed Nov 18 20:00:00 CET 2020,0,1,0,1
Wed Nov 18 21:00:00 CET 2020,0,0,0,1
Wed Nov 18 22:00:00 CET 2020,0,1,0,1
Wed Nov 18 23:00:00 CET 2020,0,1,0,1
Thu Nov 19 00:00:00 CET 2020,0,1,0,1
Thu Nov 19 01:00:00 CET 2020,0,1,0,1
Thu Nov 19 02:00:00 CET 2020,0,1,0,1
Thu Nov 19 03:00:00 CET 2020,0,1,0,1
Thu Nov 19 04:00:00 CET 2020,0,1,0,1
Thu Nov 19 05:00:00 CET 2020,0,1,0,1
Thu Nov 19 06:00:00 CET 2020,0,1,0,1
Thu Nov 19 07:00:00 CET 2020,0,1,0,1
Thu Nov 19 08:00:00 CET 2020,0,1,0,1
Thu Nov 19 09:00:00 CET 2020,0,1,0,1
Thu Nov 19 10:00:00 CET 2020,0,1,0,1
Thu Nov 19 11:00:00 CET 2020,0,1,0,1
Thu Nov 19 12:00:00 CET 2020,0,1,0,1
Thu Nov 19 13:00:00 CET 2020,0,1,0,1
Thu Nov 19 14:00:00 CET 2020,0,1,0,1
Thu Nov 19 15:00:00 CET 2020,0,1,0,1
Thu Nov 19 16:00:00 CET 2020,0,1,0,1
