Time,Watering intensity,Shutters,UV-Lamps,Heating
Sun Nov 29 04:00:00 CET 2020,0,1,0,1
Sun Nov 29 05:00:00 CET 2020,0,1,0,1
Sun Nov 29 06:00:00 CET 2020,0,1,0,1
Sun Nov 29 07:00:00 CET 2020,0,1,0,1
Sun Nov 29 08:00:00 CET 2020,0,1,0,1
Sun Nov 29 09:00:00 CET 2020,0,1,0,1
Sun Nov 29 10:00:00 CET 2020,0,1,0,1
Sun Nov 29 11:00:00 CET 2020,0,1,0,1
Sun Nov 29 12:00:00 CET 2020,0,1,0,1
Sun Nov 29 13:00:00 CET 2020,0,1,0,1
Sun Nov 29 14:00:00 CET 2020,0,1,0,1
Sun Nov 29 15:00:00 CET 2020,0,1,0,1
Sun Nov 29 16:00:00 CET 2020,0,1,0,1
Sun Nov 29 17:00:00 CET 2020,0,1,0,1
Sun Nov 29 18:00:00 CET 2020,0,1,0,1
Sun Nov 29 19:00:00 CET 2020,0,1,0,1
Sun Nov 29 20:00:00 CET 2020,0,1,0,1
Sun Nov 29 21:00:00 CET 2020,0,1,0,1
Sun Nov 29 22:00:00 CET 2020,0,1,0,1
Sun Nov 29 23:00:00 CET 2020,0,1,0,1
Mon Nov 30 00:00:00 CET 2020,0,1,0,1
Mon Nov 30 01:00:00 CET 2020,0,1,0,1
Mon Nov 30 02:00:00 CET 2020,0,1,0,1
Mon Nov 30 03:00:00 CET 2020,0,1,0,1
Mon Nov 30 04:00:00 CET 2020,0,1,0,1
Mon Nov 30 05:00:00 CET 2020,0,1,0,1
Mon Nov 30 06:00:00 CET 2020,0,1,0,1
Mon Nov 30 07:00:00 CET 2020,0,1,0,1
Mon Nov 30 08:00:00 CET 2020,0,1,0,1
Mon Nov 30 09:00:00 CET 2020,0,1,0,1
Mon Nov 30 10:00:00 CET 2020,0,1,0,1
Mon Nov 30 11:00:00 CET 2020,0,1,0,1
