Time,Watering intensity,Shutters,UV-Lamps,Heating
Wed Sep 30 23:00:00 CEST 2020,0,1,1,1
Thu Oct 01 00:00:00 CEST 2020,0,1,1,1
Thu Oct 01 01:00:00 CEST 2020,0,1,1,1
Thu Oct 01 02:00:00 CEST 2020,0,1,1,1
Thu Oct 01 03:00:00 CEST 2020,0,1,1,1
Thu Oct 01 04:00:00 CEST 2020,0,1,1,1
Thu Oct 01 05:00:00 CEST 2020,0,1,1,1
Thu Oct 01 06:00:00 CEST 2020,0,1,0,1
Thu Oct 01 07:00:00 CEST 2020,0,1,0,1
Thu Oct 01 08:00:00 CEST 2020,0,1,0,1
Thu Oct 01 09:00:00 CEST 2020,0,1,0,1
Thu Oct 01 10:00:00 CEST 2020,0,1,0,1
Thu Oct 01 11:00:00 CEST 2020,0,1,0,1
Thu Oct 01 12:00:00 CEST 2020,0,1,0,1
Thu Oct 01 13:00:00 CEST 2020,0,1,0,1
Thu Oct 01 14:00:00 CEST 2020,0,1,0,1
Thu Oct 01 15:00:00 CEST 2020,0,1,0,1
Thu Oct 01 16:00:00 CEST 2020,0,1,0,1
Thu Oct 01 17:00:00 CEST 2020,0,1,0,1
Thu Oct 01 18:00:00 CEST 2020,0,1,0,1
Thu Oct 01 19:00:00 CEST 2020,0,1,1,1
Thu Oct 01 20:00:00 CEST 2020,0,1,1,1
Thu Oct 01 21:00:00 CEST 2020,0,1,1,1
Thu Oct 01 22:00:00 CEST 2020,0,1,1,1
Thu Oct 01 23:00:00 CEST 2020,0,1,1,1
Fri Oct 02 00:00:00 CEST 2020,0,1,1,1
Fri Oct 02 01:00:00 CEST 2020,0,1,1,1
Fri Oct 02 02:00:00 CEST 2020,0,1,0,1
Fri Oct 02 03:00:00 CEST 2020,0,1,0,1
Fri Oct 02 04:00:00 CEST 2020,0,1,0,1
Fri Oct 02 05:00:00 CEST 2020,0,1,0,1
Fri Oct 02 06:00:00 CEST 2020,0,1,0,1
Fri Oct 02 07:00:00 CEST 2020,0,1,0,1
Fri Oct 02 08:00:00 CEST 2020,0,1,0,1
Fri Oct 02 09:00:00 CEST 2020,0,1,0,1
Fri Oct 02 10:00:00 CEST 2020,0,1,0,1
Fri Oct 02 11:00:00 CEST 2020,0,1,0,1
Fri Oct 02 12:00:00 CEST 2020,0,1,0,1
Fri Oct 02 13:00:00 CEST 2020,0,1,0,1
Fri Oct 02 14:00:00 CEST 2020,0,1,0,1
Fri Oct 02 15:00:00 CEST 2020,0,1,0,1
Fri Oct 02 16:00:00 CEST 2020,0,1,0,1
Fri Oct 02 17:00:00 CEST 2020,0,1,0,1
Fri Oct 02 18:00:00 CEST 2020,0,1,0,1
Fri Oct 02 19:00:00 CEST 2020,0,1,1,1
Fri Oct 02 20:00:00 CEST 2020,0,1,1,1
Fri Oct 02 21:00:00 CEST 2020,0,1,1,1
Fri Oct 02 22:00:00 CEST 2020,0,1,1,1
Fri Oct 02 23:00:00 CEST 2020,0,1,1,1
Sat Oct 03 00:00:00 CEST 2020,0,1,1,1
Sat Oct 03 01:00:00 CEST 2020,0,1,0,1
Sat Oct 03 02:00:00 CEST 2020,0,1,0,1
Sat Oct 03 03:00:00 CEST 2020,0,1,0,1
Sat Oct 03 04:00:00 CEST 2020,0,1,0,1
Sat Oct 03 05:00:00 CEST 2020,0,1,0,1
Sat Oct 03 06:00:00 CEST 2020,0,1,0,1
Sat Oct 03 07:00:00 CEST 2020,0,1,0,1
Sat Oct 03 08:00:00 CEST 2020,0,1,0,1
Sat Oct 03 09:00:00 CEST 2020,0,1,0,1
Sat Oct 03 10:00:00 CEST 2020,0,1,0,1
Sat Oct 03 11:00:00 CEST 2020,0,1,0,1
Sat Oct 03 12:00:00 CEST 2020,0,1,0,1
Sat Oct 03 13:00:00 CEST 2020,0,1,0,1
Sat Oct 03 14:00:00 CEST 2020,0,1,0,1
Sat Oct 03 15:00:00 CEST 2020,0,1,0,1
Sat Oct 03 16:00:00 CEST 2020,0,1,0,1
Sat Oct 03 17:00:00 CEST 2020,0,1,0,1
Sat Oct 03 18:00:00 CEST 2020,0,1,0,1
Sat Oct 03 19:00:00 CEST 2020,0,1,0,1
Sat Oct 03 20:00:00 CEST 2020,0,1,0,1
Sat Oct 03 21:00:00 CEST 2020,0,1,0,1
Sat Oct 03 22:00:00 CEST 2020,0,1,0,1
Sat Oct 03 23:00:00 CEST 2020,0,1,0,1
Sun Oct 04 00:00:00 CEST 2020,0,1,0,1
Sun Oct 04 01:00:00 CEST 2020,0,1,0,1
Sun Oct 04 02:00:00 CEST 2020,0,1,0,1
Sun Oct 04 03:00:00 CEST 2020,0,1,0,1
Sun Oct 04 04:00:00 CEST 2020,0,1,0,1
Sun Oct 04 05:00:00 CEST 2020,0,1,0,1
