Time,Watering intensity,Shutters,UV-Lamps,Heating
Sun Oct 18 13:00:00 CEST 2020,0,1,0,1
Sun Oct 18 14:00:00 CEST 2020,0,1,0,1
Sun Oct 18 15:00:00 CEST 2020,0,1,0,1
Sun Oct 18 16:00:00 CEST 2020,0,1,0,1
Sun Oct 18 17:00:00 CEST 2020,0,1,0,1
Sun Oct 18 18:00:00 CEST 2020,0,1,0,1
Sun Oct 18 19:00:00 CEST 2020,0,1,1,1
Sun Oct 18 20:00:00 CEST 2020,0,1,1,1
Sun Oct 18 21:00:00 CEST 2020,0,1,1,1
Sun Oct 18 22:00:00 CEST 2020,0,1,1,1
Sun Oct 18 23:00:00 CEST 2020,0,1,1,1
Mon Oct 19 00:00:00 CEST 2020,0,1,1,1
Mon Oct 19 01:00:00 CEST 2020,0,1,0,1
Mon Oct 19 02:00:00 CEST 2020,0,1,0,1
Mon Oct 19 03:00:00 CEST 2020,0,1,0,1
Mon Oct 19 04:00:00 CEST 2020,0,1,0,1
Mon Oct 19 05:00:00 CEST 2020,0,1,0,1
Mon Oct 19 06:00:00 CEST 2020,0,1,0,1
Mon Oct 19 07:00:00 CEST 2020,0,1,0,1
Mon Oct 19 08:00:00 CEST 2020,0,1,0,1
Mon Oct 19 09:00:00 CEST 2020,0,1,0,1
Mon Oct 19 10:00:00 CEST 2020,0,1,0,1
Mon Oct 19 11:00:00 CEST 2020,0,1,0,1
Mon Oct 19 12:00:00 CEST 2020,0,1,0,1
Mon Oct 19 13:00:00 CEST 2020,0,1,0,1
Mon Oct 19 14:00:00 CEST 2020,0,1,0,1
Mon Oct 19 15:00:00 CEST 2020,0,1,0,1
Mon Oct 19 16:00:00 CEST 2020,0,1,0,1
Mon Oct 19 17:00:00 CEST 2020,0,1,0,1
Mon Oct 19 18:00:00 CEST 2020,0,1,0,1
Mon Oct 19 19:00:00 CEST 2020,0,1,0,1
Mon Oct 19 20:00:00 CEST 2020,0,1,0,1
Mon Oct 19 21:00:00 CEST 2020,0,1,0,1
Mon Oct 19 22:00:00 CEST 2020,0,1,0,1
Mon Oct 19 23:00:00 CEST 2020,0,1,0,1
Tue Oct 20 00:00:00 CEST 2020,0,1,0,1
Tue Oct 20 01:00:00 CEST 2020,0,1,0,1
Tue Oct 20 02:00:00 CEST 2020,0,1,0,1
Tue Oct 20 03:00:00 CEST 2020,0,1,0,1
Tue Oct 20 04:00:00 CEST 2020,0,1,0,1
Tue Oct 20 05:00:00 CEST 2020,0,1,0,1
Tue Oct 20 06:00:00 CEST 2020,0,1,0,1
Tue Oct 20 07:00:00 CEST 2020,0,1,0,1
Tue Oct 20 08:00:00 CEST 2020,0,1,0,1
Tue Oct 20 09:00:00 CEST 2020,0,1,0,1
Tue Oct 20 10:00:00 CEST 2020,0,1,0,1
Tue Oct 20 11:00:00 CEST 2020,0,1,0,1
Tue Oct 20 12:00:00 CEST 2020,0,1,0,1
Tue Oct 20 13:00:00 CEST 2020,0,1,0,1
Tue Oct 20 14:00:00 CEST 2020,0,1,0,1
Tue Oct 20 15:00:00 CEST 2020,0,1,0,1
Tue Oct 20 16:00:00 CEST 2020,0,1,0,1
Tue Oct 20 17:00:00 CEST 2020,0,1,0,1
Tue Oct 20 18:00:00 CEST 2020,0,1,0,1
Tue Oct 20 19:00:00 CEST 2020,0,1,0,1
Tue Oct 20 20:00:00 CEST 2020,0,1,0,1
Tue Oct 20 21:00:00 CEST 2020,0,1,0,1
Tue Oct 20 22:00:00 CEST 2020,0,1,0,1
Tue Oct 20 23:00:00 CEST 2020,0,1,0,1
Wed Oct 21 00:00:00 CEST 2020,0,1,0,1
Wed Oct 21 01:00:00 CEST 2020,0,1,0,1
Wed Oct 21 02:00:00 CEST 2020,0,1,0,1
Wed Oct 21 03:00:00 CEST 2020,0,1,0,1
Wed Oct 21 04:00:00 CEST 2020,0,1,0,1
Wed Oct 21 05:00:00 CEST 2020,0,1,0,1
Wed Oct 21 06:00:00 CEST 2020,0,1,0,1
Wed Oct 21 07:00:00 CEST 2020,0,1,0,1
Wed Oct 21 08:00:00 CEST 2020,0,1,0,1
Wed Oct 21 09:00:00 CEST 2020,0,1,0,1
Wed Oct 21 10:00:00 CEST 2020,0,1,0,1
Wed Oct 21 11:00:00 CEST 2020,0,1,0,1
Wed Oct 21 12:00:00 CEST 2020,0,1,0,1
Wed Oct 21 13:00:00 CEST 2020,0,1,0,1
Wed Oct 21 14:00:00 CEST 2020,0,1,0,1
Wed Oct 21 15:00:00 CEST 2020,0,1,0,1
Wed Oct 21 16:00:00 CEST 2020,0,1,0,1
Wed Oct 21 17:00:00 CEST 2020,0,1,0,1
Wed Oct 21 18:00:00 CEST 2020,0,1,0,1
Wed Oct 21 19:00:00 CEST 2020,0,1,0,1
Wed Oct 21 20:00:00 CEST 2020,0,1,0,1
Wed Oct 21 21:00:00 CEST 2020,0,1,0,1
Wed Oct 21 22:00:00 CEST 2020,0,1,0,1
Wed Oct 21 23:00:00 CEST 2020,0,1,0,1
Thu Oct 22 00:00:00 CEST 2020,0,1,0,1
Thu Oct 22 01:00:00 CEST 2020,0,1,0,1
Thu Oct 22 02:00:00 CEST 2020,0,1,0,1
Thu Oct 22 03:00:00 CEST 2020,0,1,0,1
Thu Oct 22 04:00:00 CEST 2020,0,1,0,1
Thu Oct 22 05:00:00 CEST 2020,0,1,0,1
Thu Oct 22 06:00:00 CEST 2020,0,1,0,1
Thu Oct 22 07:00:00 CEST 2020,0,1,0,1
Thu Oct 22 08:00:00 CEST 2020,0,1,0,1
Thu Oct 22 09:00:00 CEST 2020,0,1,0,1
Thu Oct 22 10:00:00 CEST 2020,0,1,0,1
Thu Oct 22 11:00:00 CEST 2020,0,1,0,1
Thu Oct 22 12:00:00 CEST 2020,0,1,0,1
