Time,Watering intensity,Shutters,UV-Lamps,Heating
Sat Sep 05 08:00:00 CEST 2020,0,1,0,1
Sat Sep 05 09:00:00 CEST 2020,2,1,0,1
Sat Sep 05 10:00:00 CEST 2020,0,1,0,1
Sat Sep 05 11:00:00 CEST 2020,0,1,0,1
Sat Sep 05 12:00:00 CEST 2020,0,1,0,1
Sat Sep 05 13:00:00 CEST 2020,0,1,0,0
Sat Sep 05 14:00:00 CEST 2020,0,1,0,0
Sat Sep 05 15:00:00 CEST 2020,0,0,0,0
Sat Sep 05 16:00:00 CEST 2020,0,0,0,0
Sat Sep 05 17:00:00 CEST 2020,0,1,0,1
Sat Sep 05 18:00:00 CEST 2020,0,0,0,1
Sat Sep 05 19:00:00 CEST 2020,0,0,0,1
Sat Sep 05 20:00:00 CEST 2020,0,0,1,1
Sat Sep 05 21:00:00 CEST 2020,0,1,1,1
Sat Sep 05 22:00:00 CEST 2020,0,1,1,1
Sat Sep 05 23:00:00 CEST 2020,0,1,1,1
Sun Sep 06 00:00:00 CEST 2020,0,0,0,1
Sun Sep 06 01:00:00 CEST 2020,0,1,0,1
Sun Sep 06 02:00:00 CEST 2020,0,1,0,1
Sun Sep 06 03:00:00 CEST 2020,0,1,0,1
Sun Sep 06 04:00:00 CEST 2020,0,1,0,1
Sun Sep 06 05:00:00 CEST 2020,0,0,0,1
Sun Sep 06 06:00:00 CEST 2020,0,0,0,1
Sun Sep 06 07:00:00 CEST 2020,0,0,0,1
Sun Sep 06 08:00:00 CEST 2020,0,1,0,1
Sun Sep 06 09:00:00 CEST 2020,0,0,0,1
Sun Sep 06 10:00:00 CEST 2020,0,0,0,1
Sun Sep 06 11:00:00 CEST 2020,0,0,0,1
Sun Sep 06 12:00:00 CEST 2020,0,1,0,1
Sun Sep 06 13:00:00 CEST 2020,0,1,0,1
Sun Sep 06 14:00:00 CEST 2020,0,1,0,1
Sun Sep 06 15:00:00 CEST 2020,0,1,0,1
Sun Sep 06 16:00:00 CEST 2020,0,1,0,1
Sun Sep 06 17:00:00 CEST 2020,0,1,0,1
Sun Sep 06 18:00:00 CEST 2020,0,1,0,1
Sun Sep 06 19:00:00 CEST 2020,0,1,0,1
Sun Sep 06 20:00:00 CEST 2020,0,1,1,1
Sun Sep 06 21:00:00 CEST 2020,0,1,1,1
Sun Sep 06 22:00:00 CEST 2020,0,1,1,1
Sun Sep 06 23:00:00 CEST 2020,0,1,1,1
Mon Sep 07 00:00:00 CEST 2020,0,0,1,1
Mon Sep 07 01:00:00 CEST 2020,0,1,0,1
Mon Sep 07 02:00:00 CEST 2020,0,1,0,1
Mon Sep 07 03:00:00 CEST 2020,0,1,0,1
Mon Sep 07 04:00:00 CEST 2020,0,0,0,1
Mon Sep 07 05:00:00 CEST 2020,0,1,0,1
Mon Sep 07 06:00:00 CEST 2020,0,1,0,1
Mon Sep 07 07:00:00 CEST 2020,0,0,0,1
Mon Sep 07 08:00:00 CEST 2020,0,0,0,1
Mon Sep 07 09:00:00 CEST 2020,0,1,0,1
Mon Sep 07 10:00:00 CEST 2020,0,1,0,1
Mon Sep 07 11:00:00 CEST 2020,0,1,0,1
