Time,Watering intensity,Shutters,UV-Lamps,Heating
Wed Aug 26 23:00:00 CEST 2020,0,1,0,1
Thu Aug 27 00:00:00 CEST 2020,0,1,0,1
Thu Aug 27 01:00:00 CEST 2020,0,1,0,1
Thu Aug 27 02:00:00 CEST 2020,0,1,0,1
Thu Aug 27 03:00:00 CEST 2020,0,1,0,1
Thu Aug 27 04:00:00 CEST 2020,0,1,0,1
Thu Aug 27 05:00:00 CEST 2020,0,1,0,1
Thu Aug 27 06:00:00 CEST 2020,0,1,0,1
Thu Aug 27 07:00:00 CEST 2020,0,1,0,1
Thu Aug 27 08:00:00 CEST 2020,0,1,0,1
Thu Aug 27 09:00:00 CEST 2020,0,1,0,1
Thu Aug 27 10:00:00 CEST 2020,0,1,0,1
Thu Aug 27 11:00:00 CEST 2020,0,1,0,1
Thu Aug 27 12:00:00 CEST 2020,0,1,0,1
Thu Aug 27 13:00:00 CEST 2020,0,1,0,1
Thu Aug 27 14:00:00 CEST 2020,0,1,0,1
Thu Aug 27 15:00:00 CEST 2020,0,1,0,1
Thu Aug 27 16:00:00 CEST 2020,0,1,0,1
Thu Aug 27 17:00:00 CEST 2020,0,1,0,1
Thu Aug 27 18:00:00 CEST 2020,0,1,0,1
Thu Aug 27 19:00:00 CEST 2020,0,1,0,1
Thu Aug 27 20:00:00 CEST 2020,0,1,0,1
Thu Aug 27 21:00:00 CEST 2020,0,1,1,1
Thu Aug 27 22:00:00 CEST 2020,0,1,1,1
Thu Aug 27 23:00:00 CEST 2020,0,1,1,1
Fri Aug 28 00:00:00 CEST 2020,0,1,0,1
Fri Aug 28 01:00:00 CEST 2020,0,1,0,1
Fri Aug 28 02:00:00 CEST 2020,0,1,0,1
Fri Aug 28 03:00:00 CEST 2020,0,1,0,1
Fri Aug 28 04:00:00 CEST 2020,0,1,0,1
Fri Aug 28 05:00:00 CEST 2020,0,1,0,1
Fri Aug 28 06:00:00 CEST 2020,0,1,0,1
Fri Aug 28 07:00:00 CEST 2020,0,1,0,1
Fri Aug 28 08:00:00 CEST 2020,0,1,0,1
Fri Aug 28 09:00:00 CEST 2020,0,1,0,1
Fri Aug 28 10:00:00 CEST 2020,0,1,0,1
Fri Aug 28 11:00:00 CEST 2020,0,1,0,1
Fri Aug 28 12:00:00 CEST 2020,0,1,0,1
Fri Aug 28 13:00:00 CEST 2020,0,1,0,1
Fri Aug 28 14:00:00 CEST 2020,0,1,0,0
Fri Aug 28 15:00:00 CEST 2020,0,1,0,0
Fri Aug 28 16:00:00 CEST 2020,0,1,0,0
Fri Aug 28 17:00:00 CEST 2020,0,1,0,1
Fri Aug 28 18:00:00 CEST 2020,0,1,0,1
Fri Aug 28 19:00:00 CEST 2020,0,1,0,1
Fri Aug 28 20:00:00 CEST 2020,0,1,0,1
Fri Aug 28 21:00:00 CEST 2020,0,1,1,1
Fri Aug 28 22:00:00 CEST 2020,0,1,1,1
Fri Aug 28 23:00:00 CEST 2020,0,1,1,1
Sat Aug 29 00:00:00 CEST 2020,0,1,1,1
Sat Aug 29 01:00:00 CEST 2020,0,1,1,1
Sat Aug 29 02:00:00 CEST 2020,0,1,1,1
Sat Aug 29 03:00:00 CEST 2020,0,1,1,1
Sat Aug 29 04:00:00 CEST 2020,0,1,0,1
Sat Aug 29 05:00:00 CEST 2020,0,1,0,1
Sat Aug 29 06:00:00 CEST 2020,0,1,0,1
Sat Aug 29 07:00:00 CEST 2020,0,1,0,1
