Time,Watering intensity,Shutters,UV-Lamps,Heating
Sat Nov 14 13:00:00 CET 2020,0,1,0,1
Sat Nov 14 14:00:00 CET 2020,0,1,0,1
Sat Nov 14 15:00:00 CET 2020,0,1,0,1
Sat Nov 14 16:00:00 CET 2020,0,1,0,1
Sat Nov 14 17:00:00 CET 2020,0,1,1,1
Sat Nov 14 18:00:00 CET 2020,0,1,1,1
Sat Nov 14 19:00:00 CET 2020,0,1,0,1
Sat Nov 14 20:00:00 CET 2020,0,1,0,1
Sat Nov 14 21:00:00 CET 2020,0,1,0,1
Sat Nov 14 22:00:00 CET 2020,0,1,0,1
Sat Nov 14 23:00:00 CET 2020,0,1,0,1
Sun Nov 15 00:00:00 CET 2020,0,1,0,1
Sun Nov 15 01:00:00 CET 2020,0,1,0,1
Sun Nov 15 02:00:00 CET 2020,0,1,0,1
Sun Nov 15 03:00:00 CET 2020,0,1,0,1
Sun Nov 15 04:00:00 CET 2020,0,1,0,1
Sun Nov 15 05:00:00 CET 2020,0,1,0,1
Sun Nov 15 06:00:00 CET 2020,0,1,0,1
Sun Nov 15 07:00:00 CET 2020,0,1,0,1
Sun Nov 15 08:00:00 CET 2020,0,1,0,1
Sun Nov 15 09:00:00 CET 2020,0,1,0,1
Sun Nov 15 10:00:00 CET 2020,0,1,0,1
Sun Nov 15 11:00:00 CET 2020,0,1,0,1
Sun Nov 15 12:00:00 CET 2020,0,1,0,1
Sun Nov 15 13:00:00 CET 2020,0,1,0,1
Sun Nov 15 14:00:00 CET 2020,0,1,0,1
Sun Nov 15 15:00:00 CET 2020,0,1,0,1
Sun Nov 15 16:00:00 CET 2020,0,1,0,1
Sun Nov 15 17:00:00 CET 2020,0,1,1,1
Sun Nov 15 18:00:00 CET 2020,0,1,1,1
Sun Nov 15 19:00:00 CET 2020,0,1,1,1
Sun Nov 15 20:00:00 CET 2020,0,1,1,1
Sun Nov 15 21:00:00 CET 2020,0,1,1,1
Sun Nov 15 22:00:00 CET 2020,0,1,1,1
Sun Nov 15 23:00:00 CET 2020,0,1,1,1
Mon Nov 16 00:00:00 CET 2020,0,1,0,1
Mon Nov 16 01:00:00 CET 2020,0,1,0,1
Mon Nov 16 02:00:00 CET 2020,0,1,0,1
Mon Nov 16 03:00:00 CET 2020,0,1,0,1
Mon Nov 16 04:00:00 CET 2020,0,1,0,1
Mon Nov 16 05:00:00 CET 2020,0,1,0,1
Mon Nov 16 06:00:00 CET 2020,0,1,0,1
Mon Nov 16 07:00:00 CET 2020,0,1,0,1
Mon Nov 16 08:00:00 CET 2020,0,1,0,1
Mon Nov 16 09:00:00 CET 2020,0,1,0,1
Mon Nov 16 10:00:00 CET 2020,0,1,0,1
Mon Nov 16 11:00:00 CET 2020,0,1,0,1
Mon Nov 16 12:00:00 CET 2020,0,1,0,1
Mon Nov 16 13:00:00 CET 2020,0,1,0,1
Mon Nov 16 14:00:00 CET 2020,0,1,0,1
